A,C,P,B,L,R,LA
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,5,90,41.3334,150,1,54
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,84,26.8541,100,1,55
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,87,31.9021,130,1,56
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,6,90,40.4587,160,1,57
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,84,29.1272,120,1,58
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,87,32.2551,140,1,59
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,7,90,38.8917,190,1,60
2,8,75,18.3054,90,1,61
2,8,75,18.3152,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3152,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3152,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3347,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3152,90,1,61
2,8,75,18.3249,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3249,90,1,61
2,8,75,18.3152,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3347,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3249,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3152,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3152,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3152,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3249,90,1,61
2,8,75,18.3152,90,1,61
2,8,75,18.3152,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3249,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3152,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3152,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3347,90,1,61
2,8,75,18.3152,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3152,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3152,90,1,61
2,8,75,18.3249,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3152,90,1,61
2,8,75,18.3152,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3054,90,1,61
2,8,75,18.3152,90,1,61
2,8,75,18.3054,90,1,61
2,8,78,22.6741,90,1,62
2,8,78,22.6676,90,1,62
2,8,78,22.6676,90,1,62
2,8,78,22.6676,90,1,62
2,8,78,22.6676,90,1,62
2,8,78,22.6709,90,1,62
2,8,78,22.6709,90,1,62
2,8,78,22.6611,90,1,62
2,8,78,22.6676,90,1,62
2,8,78,22.6741,90,1,62
2,8,78,22.6741,90,1,62
2,8,78,22.6546,90,0.98,62
2,8,78,22.6546,90,0.96,62
2,8,78,22.6546,90,0.98,62
2,8,78,22.6709,90,1,62
2,8,78,22.6546,90,0.98,62
2,8,78,22.6676,90,1,62
2,8,78,22.6709,90,1,62
2,8,78,22.6611,90,0.98,62
2,8,78,22.6709,90,1,62
2,8,78,22.6676,90,1,62
2,8,78,22.6578,90,0.98,62
2,8,78,22.6741,90,1,62
2,8,78,22.6513,90,0.98,62
2,8,78,22.6676,90,1,62
2,8,78,22.6513,90,0.98,62
2,8,78,22.6676,90,1,62
2,8,78,22.6741,90,1,62
2,8,78,22.6741,90,1,62
2,8,78,22.6774,90,1,62
2,8,78,22.6741,90,1,62
2,8,78,22.6709,90,1,62
2,8,78,22.6676,90,1,62
2,8,78,22.6644,90,1,62
2,8,78,22.6774,90,1,62
2,8,78,22.6644,90,1,62
2,8,78,22.6644,90,1,62
2,8,78,22.6546,90,0.98,62
2,8,78,22.6709,90,1,62
2,8,78,22.6644,90,1,62
2,8,78,22.6709,90,1,62
2,8,78,22.6741,90,1,62
2,8,78,22.6676,90,1,62
2,8,78,22.6709,90,1,62
2,8,78,22.6644,90,1,62
2,8,78,22.6774,90,1,62
2,8,78,22.6741,90,1,62
2,8,78,22.6676,90,1,62
2,8,78,22.6676,90,1,62
2,8,78,22.6774,90,1,62
2,8,78,22.6709,90,1,62
2,8,78,22.6611,90,1,62
2,8,78,22.6709,90,1,62
2,8,78,22.6644,90,1,62
2,8,78,22.6709,90,1,62
2,8,78,22.6806,90,1,62
2,8,78,22.6644,90,1,62
2,8,78,22.6709,90,1,62
2,8,78,22.6774,90,1,62
2,8,78,22.6709,90,1,62
2,8,78,22.6513,90,0.98,62
2,8,78,22.6709,90,1,62
2,8,78,22.6741,90,1,62
2,8,78,22.6709,90,1,62
2,8,78,22.6644,90,1,62
2,8,78,22.6644,90,1,62
2,8,78,22.6741,90,1,62
2,8,78,22.6644,90,1,62
2,8,78,22.6676,90,1,62
2,8,78,22.6806,90,1,62
2,8,78,22.6741,90,1,62
2,8,78,22.6741,90,1,62
2,8,78,22.6676,90,1,62
2,8,78,22.6741,90,1,62
2,8,78,22.6644,90,1,62
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,81,21.2707,130,1,63
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,84,29.9959,130,1,64
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
2,8,90,41.6804,220,1,65
